id,valor,sfecha,fecha,dispo_ident,tipomed_cod
1807,15.08,,2023-12-06 13:43:32.137,2CF7F1C044300627,4097
1808,15.03,,2023-12-06 13:38:42.610,2CF7F1C044300627,4097
1809,15.04,,2023-12-06 13:33:41.733,2CF7F1C044300627,4097
1810,15.08,,2023-12-06 13:28:37.317,2CF7F1C044300627,4097
1811,15.11,,2023-12-06 13:23:50.433,2CF7F1C044300627,4097
1812,15.06,,2023-12-06 13:18:26.380,2CF7F1C044300627,4097
1813,15.06,,2023-12-06 13:13:33.123,2CF7F1C044300627,4097
1814,15.09,,2023-12-06 13:08:50.967,2CF7F1C044300627,4097
1815,15.1,,2023-12-06 13:03:33.727,2CF7F1C044300627,4097
1816,15.09,,2023-12-06 12:58:24.670,2CF7F1C044300627,4097
1817,15.09,,2023-12-06 12:53:24.693,2CF7F1C044300627,4097
1818,15.09,,2023-12-06 12:48:49.520,2CF7F1C044300627,4097
1819,15.11,,2023-12-06 12:43:41.683,2CF7F1C044300627,4097
1820,15.1,,2023-12-06 12:38:26.753,2CF7F1C044300627,4097
1821,15.07,,2023-12-06 12:33:36.387,2CF7F1C044300627,4097
1822,15.14,,2023-12-06 12:28:40.307,2CF7F1C044300627,4097
1823,15.14,,2023-12-06 12:23:32.113,2CF7F1C044300627,4097
1824,15.14,,2023-12-06 12:18:30.907,2CF7F1C044300627,4097
1825,15.14,,2023-12-06 12:13:52.267,2CF7F1C044300627,4097
1826,15.17,,2023-12-06 12:08:26.987,2CF7F1C044300627,4097
1827,15.22,,2023-12-06 12:03:35.660,2CF7F1C044300627,4097
1828,15.22,,2023-12-06 11:58:31.090,2CF7F1C044300627,4097
1829,15.18,,2023-12-06 11:53:51.067,2CF7F1C044300627,4097
1830,15.19,,2023-12-06 11:48:25.197,2CF7F1C044300627,4097
1831,15.22,,2023-12-06 11:43:35.277,2CF7F1C044300627,4097
1832,15.2,,2023-12-06 11:38:33.340,2CF7F1C044300627,4097
1833,15.22,,2023-12-06 11:33:25.297,2CF7F1C044300627,4097
1834,15.17,,2023-12-06 11:28:25.407,2CF7F1C044300627,4097
1835,15.15,,2023-12-06 11:23:43.870,2CF7F1C044300627,4097
1836,15.1,,2023-12-06 11:18:48.417,2CF7F1C044300627,4097
1837,15.09,,2023-12-06 11:13:39.943,2CF7F1C044300627,4097
1838,15.12,,2023-12-06 11:08:41.943,2CF7F1C044300627,4097
1839,15.15,,2023-12-06 11:03:25.620,2CF7F1C044300627,4097
1840,15.08,,2023-12-06 10:58:27.720,2CF7F1C044300627,4097
1841,15.04,,2023-12-06 10:53:27.740,2CF7F1C044300627,4097
1842,15.08,,2023-12-06 10:48:31.900,2CF7F1C044300627,4097
1843,15.09,,2023-12-06 10:43:37.430,2CF7F1C044300627,4097
1844,15.06,,2023-12-06 10:38:33.933,2CF7F1C044300627,4097
1845,15.06,,2023-12-06 10:33:43.837,2CF7F1C044300627,4097
1846,15.09,,2023-12-06 10:28:27.967,2CF7F1C044300627,4097
1847,15.14,,2023-12-06 10:23:36.393,2CF7F1C044300627,4097
1848,15.08,,2023-12-06 10:18:32.073,2CF7F1C044300627,4097
1849,15.11,,2023-12-06 10:13:37.770,2CF7F1C044300627,4097
1850,15.1,,2023-12-06 10:08:26.163,2CF7F1C044300627,4097
1851,15.12,,2023-12-06 10:03:28.283,2CF7F1C044300627,4097
1852,15.1,,2023-12-06 09:58:26.260,2CF7F1C044300627,4097
1853,15.09,,2023-12-06 09:53:28.477,2CF7F1C044300627,4097
1854,15.07,,2023-12-06 09:48:33.710,2CF7F1C044300627,4097
1855,15.08,,2023-12-06 09:43:37.533,2CF7F1C044300627,4097
1856,15.05,,2023-12-06 09:38:36.590,2CF7F1C044300627,4097
1857,15.02,,2023-12-06 09:33:40.700,2CF7F1C044300627,4097
1858,15.06,,2023-12-06 09:28:36.567,2CF7F1C044300627,4097
1859,15.1,,2023-12-06 09:23:44.437,2CF7F1C044300627,4097
1860,15.07,,2023-12-06 09:18:36.613,2CF7F1C044300627,4097
1861,15.07,,2023-12-06 09:13:49.950,2CF7F1C044300627,4097
1862,15.12,,2023-12-06 09:08:32.703,2CF7F1C044300627,4097
1863,15.14,,2023-12-06 09:03:37.407,2CF7F1C044300627,4097
1864,15.12,,2023-12-06 08:58:31.003,2CF7F1C044300627,4097
1865,15.13,,2023-12-06 08:53:31.067,2CF7F1C044300627,4097
1866,15.17,,2023-12-06 08:48:35.400,2CF7F1C044300627,4097
1867,15.19,,2023-12-06 08:43:45.380,2CF7F1C044300627,4097
1868,15.2,,2023-12-06 08:38:35.090,2CF7F1C044300627,4097
1869,15.19,,2023-12-06 08:33:53.917,2CF7F1C044300627,4097
1870,15.23,,2023-12-06 08:28:44.720,2CF7F1C044300627,4097
1871,15.28,,2023-12-06 08:23:51.937,2CF7F1C044300627,4097
1872,15.26,,2023-12-06 08:18:35.263,2CF7F1C044300627,4097
1873,15.27,,2023-12-06 08:13:41.460,2CF7F1C044300627,4097
1874,15.32,,2023-12-06 08:08:46.247,2CF7F1C044300627,4097
1875,15.35,,2023-12-06 08:03:39.757,2CF7F1C044300627,4097
1876,15.34,,2023-12-06 07:58:49.713,2CF7F1C044300627,4097
1877,15.35,,2023-12-06 07:53:40.800,2CF7F1C044300627,4097
1878,15.37,,2023-12-06 07:48:46.793,2CF7F1C044300627,4097
1879,15.43,,2023-12-06 07:43:45.787,2CF7F1C044300627,4097
1880,15.41,,2023-12-06 07:38:31.683,2CF7F1C044300627,4097
1881,15.44,,2023-12-06 07:33:27.777,2CF7F1C044300627,4097
1882,15.47,,2023-12-06 07:28:50.167,2CF7F1C044300627,4097
1883,15.53,,2023-12-06 07:23:48.047,2CF7F1C044300627,4097
1884,15.51,,2023-12-06 07:18:44.477,2CF7F1C044300627,4097
1885,15.51,,2023-12-06 07:13:55.950,2CF7F1C044300627,4097
1886,15.55,,2023-12-06 07:08:50.160,2CF7F1C044300627,4097
1887,15.59,,2023-12-06 07:03:42.220,2CF7F1C044300627,4097
1888,15.57,,2023-12-06 06:58:44.307,2CF7F1C044300627,4097
1889,15.57,,2023-12-06 06:53:44.407,2CF7F1C044300627,4097
1890,15.6,,2023-12-06 06:48:47.890,2CF7F1C044300627,4097
1891,15.65,,2023-12-06 06:43:43.683,2CF7F1C044300627,4097
1892,15.64,,2023-12-06 06:38:53.137,2CF7F1C044300627,4097
1893,15.64,,2023-12-06 06:33:46.353,2CF7F1C044300627,4097
1894,15.69,,2023-12-06 06:28:45.930,2CF7F1C044300627,4097
1895,15.75,,2023-12-06 06:23:49.603,2CF7F1C044300627,4097
1896,15.71,,2023-12-06 06:18:32.403,2CF7F1C044300627,4097
1897,15.74,,2023-12-06 06:13:44.757,2CF7F1C044300627,4097
1898,15.76,,2023-12-06 06:08:48.510,2CF7F1C044300627,4097
1899,15.8,,2023-12-06 06:03:55.077,2CF7F1C044300627,4097
1900,15.81,,2023-12-06 05:58:54.337,2CF7F1C044300627,4097
1901,15.8,,2023-12-06 05:53:49.257,2CF7F1C044300627,4097
1902,15.85,,2023-12-06 05:48:34.817,2CF7F1C044300627,4097
1903,15.89,,2023-12-06 05:43:48.337,2CF7F1C044300627,4097
1904,15.89,,2023-12-06 05:38:55.517,2CF7F1C044300627,4097
1905,15.9,,2023-12-06 05:33:51.430,2CF7F1C044300627,4097
1906,15.95,,2023-12-06 05:28:52.577,2CF7F1C044300627,4097
1907,15.97,,2023-12-06 05:23:53.437,2CF7F1C044300627,4097
1908,15.97,,2023-12-06 05:18:56.240,2CF7F1C044300627,4097
1909,15.99,,2023-12-06 05:13:35.017,2CF7F1C044300627,4097
1910,15.99,,2023-12-06 05:08:39.103,2CF7F1C044300627,4097
1911,16.05,,2023-12-06 05:03:50.020,2CF7F1C044300627,4097
1912,16.05,,2023-12-06 04:58:57.003,2CF7F1C044300627,4097
1913,16.05,,2023-12-06 04:53:47.243,2CF7F1C044300627,4097
1914,16.1,,2023-12-06 04:48:44.267,2CF7F1C044300627,4097
1915,16.12,,2023-12-06 04:43:50.643,2CF7F1C044300627,4097
1916,16.15,,2023-12-06 04:38:49.213,2CF7F1C044300627,4097
1917,16.15,,2023-12-06 04:33:46.940,2CF7F1C044300627,4097
1918,16.17,,2023-12-06 04:28:39.607,2CF7F1C044300627,4097
1919,16.21,,2023-12-06 04:23:31.737,2CF7F1C044300627,4097
1920,16.22,,2023-12-06 04:18:42.757,2CF7F1C044300627,4097
1921,16.23,,2023-12-06 04:13:55.737,2CF7F1C044300627,4097
1922,16.27,,2023-12-06 04:08:44.753,2CF7F1C044300627,4097
1923,16.33,,2023-12-06 04:03:48.720,2CF7F1C044300627,4097
1924,16.32,,2023-12-06 03:58:29.900,2CF7F1C044300627,4097
1925,16.32,,2023-12-06 03:53:57.687,2CF7F1C044300627,4097
1926,16.34,,2023-12-06 03:48:33.847,2CF7F1C044300627,4097
1927,16.41,,2023-12-06 03:43:51.540,2CF7F1C044300627,4097
1928,16.4,,2023-12-06 03:38:52.207,2CF7F1C044300627,4097
1929,16.4,,2023-12-06 03:33:51.440,2CF7F1C044300627,4097
1930,16.44,,2023-12-06 03:28:48.977,2CF7F1C044300627,4097
1931,16.47,,2023-12-06 03:23:30.247,2CF7F1C044300627,4097
1932,16.48,,2023-12-06 03:18:49.907,2CF7F1C044300627,4097
1933,16.48,,2023-12-06 03:13:38.180,2CF7F1C044300627,4097
1934,16.52,,2023-12-06 03:08:34.397,2CF7F1C044300627,4097
1935,16.55,,2023-12-06 03:03:39.930,2CF7F1C044300627,4097
1936,16.58,,2023-12-06 02:58:42.283,2CF7F1C044300627,4097
1937,16.58,,2023-12-06 02:53:56.777,2CF7F1C044300627,4097
1938,16.61,,2023-12-06 02:48:38.580,2CF7F1C044300627,4097
1939,16.63,,2023-12-06 02:43:49.343,2CF7F1C044300627,4097
1940,16.63,,2023-12-06 02:38:52.970,2CF7F1C044300627,4097
1941,16.65,,2023-12-06 02:33:57.270,2CF7F1C044300627,4097
1942,16.69,,2023-12-06 02:28:47.597,2CF7F1C044300627,4097
1943,16.73,,2023-12-06 02:23:53.173,2CF7F1C044300627,4097
1944,16.76,,2023-12-06 02:18:53.053,2CF7F1C044300627,4097
1945,16.77,,2023-12-06 02:13:54.537,2CF7F1C044300627,4097
1946,16.81,,2023-12-06 02:08:50.380,2CF7F1C044300627,4097
1947,16.82,,2023-12-06 02:03:54.770,2CF7F1C044300627,4097
1948,16.83,,2023-12-06 01:58:52.757,2CF7F1C044300627,4097
1949,16.86,,2023-12-06 01:53:58.940,2CF7F1C044300627,4097
1950,16.88,,2023-12-06 01:48:52.203,2CF7F1C044300627,4097
1951,16.93,,2023-12-06 01:43:48.957,2CF7F1C044300627,4097
1952,16.97,,2023-12-06 01:38:54.877,2CF7F1C044300627,4097
1953,16.95,,2023-12-06 01:33:55.380,2CF7F1C044300627,4097
1954,16.98,,2023-12-06 01:28:55.940,2CF7F1C044300627,4097
1955,17.02,,2023-12-06 01:23:37.530,2CF7F1C044300627,4097
1956,17.03,,2023-12-06 01:18:49.077,2CF7F1C044300627,4097
1957,17.05,,2023-12-06 01:13:33.490,2CF7F1C044300627,4097
1958,17.08,,2023-12-06 01:08:58.260,2CF7F1C044300627,4097
1959,17.11,,2023-12-06 01:03:48.183,2CF7F1C044300627,4097
1960,17.13,,2023-12-06 00:58:49.953,2CF7F1C044300627,4097
1961,17.14,,2023-12-06 00:53:51.547,2CF7F1C044300627,4097
1962,17.18,,2023-12-06 00:48:48.620,2CF7F1C044300627,4097
1963,17.21,,2023-12-06 00:43:59.137,2CF7F1C044300627,4097
1964,17.23,,2023-12-06 00:38:50.307,2CF7F1C044300627,4097
1965,17.23,,2023-12-06 00:33:55.857,2CF7F1C044300627,4097
1966,17.27,,2023-12-06 00:28:47.193,2CF7F1C044300627,4097
1967,17.32,,2023-12-06 00:23:57.487,2CF7F1C044300627,4097
1968,17.34,,2023-12-06 00:18:52.547,2CF7F1C044300627,4097
1969,17.35,,2023-12-06 00:13:49.427,2CF7F1C044300627,4097
1970,17.36,,2023-12-06 00:08:49.600,2CF7F1C044300627,4097
1971,17.4,,2023-12-06 00:03:36.187,2CF7F1C044300627,4097
1972,17.42,,2023-12-05 23:58:54.503,2CF7F1C044300627,4097
1973,17.45,,2023-12-05 23:53:58.020,2CF7F1C044300627,4097
1974,17.47,,2023-12-05 23:48:40.633,2CF7F1C044300627,4097
1975,17.51,,2023-12-05 23:43:59.067,2CF7F1C044300627,4097
1976,17.53,,2023-12-05 23:38:58.397,2CF7F1C044300627,4097
1977,17.54,,2023-12-05 23:33:52.253,2CF7F1C044300627,4097
1978,17.59,,2023-12-05 23:28:34.363,2CF7F1C044300627,4097
1979,17.65,,2023-12-05 23:23:48.270,2CF7F1C044300627,4097
1980,17.66,,2023-12-05 23:18:38.460,2CF7F1C044300627,4097
1981,17.66,,2023-12-05 23:13:32.477,2CF7F1C044300627,4097
1982,17.68,,2023-12-05 23:08:50.623,2CF7F1C044300627,4097
1983,17.72,,2023-12-05 23:03:40.693,2CF7F1C044300627,4097
1984,17.76,,2023-12-05 22:58:45.113,2CF7F1C044300627,4097
1985,17.75,,2023-12-05 22:53:38.713,2CF7F1C044300627,4097
1986,17.79,,2023-12-05 22:48:38.877,2CF7F1C044300627,4097
1987,17.84,,2023-12-05 22:43:50.677,2CF7F1C044300627,4097
1988,17.87,,2023-12-05 22:38:39.000,2CF7F1C044300627,4097
1989,17.91,,2023-12-05 22:33:49.640,2CF7F1C044300627,4097
1990,17.93,,2023-12-05 22:29:00.757,2CF7F1C044300627,4097
1991,17.93,,2023-12-05 22:28:50.167,2CF7F1C044300627,4097
1992,17.99,,2023-12-05 22:23:49.727,2CF7F1C044300627,4097
1993,18.04,,2023-12-05 22:18:49.590,2CF7F1C044300627,4097
1994,18.08,,2023-12-05 22:13:50.167,2CF7F1C044300627,4097
1995,18.15,,2023-12-05 22:08:51.117,2CF7F1C044300627,4097
1996,18.21,,2023-12-05 22:03:51.457,2CF7F1C044300627,4097
1997,18.25,,2023-12-05 21:58:56.787,2CF7F1C044300627,4097
1998,18.32,,2023-12-05 21:53:46.597,2CF7F1C044300627,4097
1999,18.38,,2023-12-05 21:48:43.387,2CF7F1C044300627,4097
2000,18.41,,2023-12-05 21:43:44.950,2CF7F1C044300627,4097
2001,18.45,,2023-12-05 21:38:39.433,2CF7F1C044300627,4097
2002,18.47,,2023-12-05 21:33:42.433,2CF7F1C044300627,4097
2003,18.52,,2023-12-05 21:28:37.647,2CF7F1C044300627,4097
2004,18.53,,2023-12-05 21:23:51.437,2CF7F1C044300627,4097
2005,18.56,,2023-12-05 21:18:43.623,2CF7F1C044300627,4097
2006,18.56,,2023-12-05 21:13:39.670,2CF7F1C044300627,4097
2007,18.61,,2023-12-05 21:08:33.723,2CF7F1C044300627,4097
2008,18.64,,2023-12-05 21:03:44.850,2CF7F1C044300627,4097
2009,18.65,,2023-12-05 20:58:41.880,2CF7F1C044300627,4097
2010,18.65,,2023-12-05 20:53:44.027,2CF7F1C044300627,4097
2011,18.71,,2023-12-05 20:48:40.037,2CF7F1C044300627,4097
2012,18.73,,2023-12-05 20:43:42.037,2CF7F1C044300627,4097
2013,18.76,,2023-12-05 20:38:42.087,2CF7F1C044300627,4097
2014,18.75,,2023-12-05 20:33:38.103,2CF7F1C044300627,4097
2015,18.8,,2023-12-05 20:28:40.250,2CF7F1C044300627,4097
2016,18.85,,2023-12-05 20:23:34.317,2CF7F1C044300627,4097
2017,18.84,,2023-12-05 20:18:51.320,2CF7F1C044300627,4097
2018,18.89,,2023-12-05 20:13:40.267,2CF7F1C044300627,4097
2019,18.97,,2023-12-05 20:08:36.323,2CF7F1C044300627,4097
2020,19.07,,2023-12-05 20:03:38.513,2CF7F1C044300627,4097
2021,19.18,,2023-12-05 19:58:38.440,2CF7F1C044300627,4097
2022,19.16,,2023-12-05 19:54:03.113,2CF7F1C044300627,4097
2023,19.16,,2023-12-05 19:53:52.630,2CF7F1C044300627,4097
2024,18.72,,2023-12-05 19:48:52.730,2CF7F1C044300627,4097
2025,18.71,,2023-12-05 19:43:59.863,2CF7F1C044300627,4097
2026,18.68,,2023-12-05 19:38:44.117,2CF7F1C044300627,4097
2027,18.68,,2023-12-05 19:33:58.537,2CF7F1C044300627,4097
2028,18.64,,2023-12-05 19:28:57.063,2CF7F1C044300627,4097
2029,18.6,,2023-12-05 19:23:59.753,2CF7F1C044300627,4097
2030,18.59,,2023-12-05 19:18:42.843,2CF7F1C044300627,4097
2031,18.59,,2023-12-05 19:13:49.487,2CF7F1C044300627,4097
2032,18.57,,2023-12-05 19:08:36.983,2CF7F1C044300627,4097
2033,18.54,,2023-12-05 19:03:41.190,2CF7F1C044300627,4097
2034,18.51,,2023-12-05 18:58:39.017,2CF7F1C044300627,4097
2035,18.47,,2023-12-05 18:53:47.447,2CF7F1C044300627,4097
2036,18.47,,2023-12-05 18:48:47.037,2CF7F1C044300627,4097
2037,18.43,,2023-12-05 18:43:43.193,2CF7F1C044300627,4097
2038,18.42,,2023-12-05 18:38:59.853,2CF7F1C044300627,4097
2039,18.37,,2023-12-05 18:33:49.633,2CF7F1C044300627,4097
2040,18.34,,2023-12-05 18:29:01.103,2CF7F1C044300627,4097
2041,18.34,,2023-12-05 18:28:43.297,2CF7F1C044300627,4097
2042,18.31,,2023-12-05 18:23:53.757,2CF7F1C044300627,4097
2043,18.24,,2023-12-05 18:18:35.393,2CF7F1C044300627,4097
2044,18.21,,2023-12-05 18:13:35.403,2CF7F1C044300627,4097
2045,18.2,,2023-12-05 18:09:02.087,2CF7F1C044300627,4097
2046,18.2,,2023-12-05 18:08:53.010,2CF7F1C044300627,4097
2047,18.21,,2023-12-05 18:03:45.543,2CF7F1C044300627,4097
2048,18.21,,2023-12-05 17:59:02.880,2CF7F1C044300627,4097
2049,18.21,,2023-12-05 17:58:53.197,2CF7F1C044300627,4097
2050,18.25,,2023-12-05 17:53:54.357,2CF7F1C044300627,4097
2051,18.28,,2023-12-05 17:48:53.907,2CF7F1C044300627,4097
2052,18.25,,2023-12-05 17:43:41.837,2CF7F1C044300627,4097
2053,18.26,,2023-12-05 17:38:35.820,2CF7F1C044300627,4097
2054,18.27,,2023-12-05 17:33:55.543,2CF7F1C044300627,4097
2055,18.24,,2023-12-05 17:28:43.867,2CF7F1C044300627,4097
2056,18.25,,2023-12-05 17:23:48.827,2CF7F1C044300627,4097
2057,18.22,,2023-12-05 17:18:41.967,2CF7F1C044300627,4097
2058,18.21,,2023-12-05 17:13:38.013,2CF7F1C044300627,4097
2059,18.19,,2023-12-05 17:08:59.283,2CF7F1C044300627,4097
2060,18.22,,2023-12-05 17:03:36.120,2CF7F1C044300627,4097
2061,18.2,,2023-12-05 16:58:44.367,2CF7F1C044300627,4097
2062,18.17,,2023-12-05 16:54:04.510,2CF7F1C044300627,4097
2063,18.17,,2023-12-05 16:53:54.097,2CF7F1C044300627,4097
2064,18.15,,2023-12-05 16:48:54.800,2CF7F1C044300627,4097
2065,18.12,,2023-12-05 16:43:52.280,2CF7F1C044300627,4097
2066,18.15,,2023-12-05 16:38:49.510,2CF7F1C044300627,4097
2067,18.11,,2023-12-05 16:33:49.530,2CF7F1C044300627,4097
2068,18.08,,2023-12-05 16:28:40.467,2CF7F1C044300627,4097
2069,18.05,,2023-12-05 16:23:40.657,2CF7F1C044300627,4097
2070,18.02,,2023-12-05 16:18:48.907,2CF7F1C044300627,4097
2071,17.99,,2023-12-05 16:13:46.633,2CF7F1C044300627,4097
2072,17.91,,2023-12-05 16:08:56.787,2CF7F1C044300627,4097
2073,17.87,,2023-12-05 16:03:42.817,2CF7F1C044300627,4097
2074,17.91,,2023-12-05 15:59:03.307,2CF7F1C044300627,4097
2075,17.91,,2023-12-05 15:58:53.680,2CF7F1C044300627,4097
2076,17.94,,2023-12-05 15:53:46.957,2CF7F1C044300627,4097
2077,17.97,,2023-12-05 15:48:48.193,2CF7F1C044300627,4097
2078,17.98,,2023-12-05 15:43:40.890,2CF7F1C044300627,4097
2079,18.02,,2023-12-05 15:38:42.957,2CF7F1C044300627,4097
2080,18.04,,2023-12-05 15:33:41.023,2CF7F1C044300627,4097
2081,18.04,,2023-12-05 15:28:41.053,2CF7F1C044300627,4097
2082,18.23,,2023-12-05 15:23:39.277,2CF7F1C044300627,4097
2083,18.41,,2023-12-05 15:18:39.210,2CF7F1C044300627,4097
2084,18.47,,2023-12-05 15:13:45.213,2CF7F1C044300627,4097
2085,18.56,,2023-12-05 15:08:45.237,2CF7F1C044300627,4097
2086,18.65,,2023-12-05 15:03:37.297,2CF7F1C044300627,4097
2087,18.75,,2023-12-05 14:58:37.333,2CF7F1C044300627,4097
2088,18.84,,2023-12-05 14:53:47.537,2CF7F1C044300627,4097
2089,18.89,,2023-12-05 14:48:37.437,2CF7F1C044300627,4097
2090,18.99,,2023-12-05 14:44:04.253,2CF7F1C044300627,4097
2091,18.99,,2023-12-05 14:43:55.433,2CF7F1C044300627,4097
2092,19.05,,2023-12-05 14:38:47.507,2CF7F1C044300627,4097
2093,19.11,,2023-12-05 14:33:39.580,2CF7F1C044300627,4097
2094,19.12,,2023-12-05 14:28:54.427,2CF7F1C044300627,4097
2095,19.18,,2023-12-05 14:23:59.410,2CF7F1C044300627,4097
2096,19.17,,2023-12-05 14:18:47.840,2CF7F1C044300627,4097
2097,19.16,,2023-12-05 14:13:39.783,2CF7F1C044300627,4097
2098,19.12,,2023-12-05 14:08:47.837,2CF7F1C044300627,4097
2099,19.12,,2023-12-05 14:03:37.873,2CF7F1C044300627,4097
2100,19.08,,2023-12-05 13:58:52.727,2CF7F1C044300627,4097
2101,19.08,,2023-12-05 13:53:46.240,2CF7F1C044300627,4097
2102,19.06,,2023-12-05 13:48:42.037,2CF7F1C044300627,4097
2103,19.03,,2023-12-05 13:43:46.063,2CF7F1C044300627,4097
2104,18.99,,2023-12-05 13:38:47.910,2CF7F1C044300627,4097
2105,18.95,,2023-12-05 13:33:56.687,2CF7F1C044300627,4097
2106,18.94,,2023-12-05 13:28:44.187,2CF7F1C044300627,4097
2107,18.93,,2023-12-05 13:23:40.490,2CF7F1C044300627,4097
2108,18.89,,2023-12-05 13:18:55.743,2CF7F1C044300627,4097
2109,18.84,,2023-12-05 13:13:56.090,2CF7F1C044300627,4097
2110,18.83,,2023-12-05 13:08:40.407,2CF7F1C044300627,4097
2111,18.8,,2023-12-05 13:03:49.663,2CF7F1C044300627,4097
2112,18.79,,2023-12-05 12:58:46.697,2CF7F1C044300627,4097
2113,18.76,,2023-12-05 12:53:46.690,2CF7F1C044300627,4097
2114,18.75,,2023-12-05 12:48:38.617,2CF7F1C044300627,4097
2115,18.76,,2023-12-05 12:43:38.657,2CF7F1C044300627,4097
2116,18.79,,2023-12-05 12:38:56.163,2CF7F1C044300627,4097
2117,18.73,,2023-12-05 12:34:04.637,2CF7F1C044300627,4097
2118,18.73,,2023-12-05 12:33:54.773,2CF7F1C044300627,4097
2119,18.72,,2023-12-05 12:28:48.957,2CF7F1C044300627,4097
2120,18.7,,2023-12-05 12:23:45.117,2CF7F1C044300627,4097
2121,18.68,,2023-12-05 12:18:48.427,2CF7F1C044300627,4097
2122,18.66,,2023-12-05 12:13:43.110,2CF7F1C044300627,4097
2123,18.63,,2023-12-05 12:08:56.687,2CF7F1C044300627,4097
2124,18.62,,2023-12-05 12:03:57.400,2CF7F1C044300627,4097
2125,18.58,,2023-12-05 11:58:55.717,2CF7F1C044300627,4097
2126,18.56,,2023-12-05 11:54:02.160,2CF7F1C044300627,4097
2127,18.56,,2023-12-05 11:53:52.107,2CF7F1C044300627,4097
2128,18.55,,2023-12-05 11:48:43.363,2CF7F1C044300627,4097
2129,18.49,,2023-12-05 11:43:50.437,2CF7F1C044300627,4097
2130,18.47,,2023-12-05 11:38:58.243,2CF7F1C044300627,4097
2131,18.44,,2023-12-05 11:34:04.147,2CF7F1C044300627,4097
2132,18.44,,2023-12-05 11:33:54.983,2CF7F1C044300627,4097
2133,18.39,,2023-12-05 11:28:41.527,2CF7F1C044300627,4097
2134,18.32,,2023-12-05 11:23:49.440,2CF7F1C044300627,4097
2135,18.28,,2023-12-05 11:18:49.553,2CF7F1C044300627,4097
2136,18.22,,2023-12-05 11:13:45.533,2CF7F1C044300627,4097
2137,18.1,,2023-12-05 11:08:45.547,2CF7F1C044300627,4097
2138,18.04,,2023-12-05 11:03:56.370,2CF7F1C044300627,4097
2139,18.0,,2023-12-05 10:58:43.710,2CF7F1C044300627,4097
2140,17.98,,2023-12-05 10:54:05.027,2CF7F1C044300627,4097
2141,17.98,,2023-12-05 10:53:55.020,2CF7F1C044300627,4097
2142,17.94,,2023-12-05 10:48:41.770,2CF7F1C044300627,4097
2143,17.93,,2023-12-05 10:43:43.833,2CF7F1C044300627,4097
2144,17.92,,2023-12-05 10:38:54.737,2CF7F1C044300627,4097
2145,17.98,,2023-12-05 10:33:39.890,2CF7F1C044300627,4097
2146,18.02,,2023-12-05 10:28:56.227,2CF7F1C044300627,4097
2147,18.09,,2023-12-05 10:23:48.067,2CF7F1C044300627,4097
2148,18.1,,2023-12-05 10:18:54.577,2CF7F1C044300627,4097
2149,17.99,,2023-12-05 10:14:06.707,2CF7F1C044300627,4097
2150,17.99,,2023-12-05 10:13:56.717,2CF7F1C044300627,4097
2151,17.91,,2023-12-05 10:08:50.167,2CF7F1C044300627,4097
2152,17.82,,2023-12-05 10:03:42.303,2CF7F1C044300627,4097
2153,17.71,,2023-12-05 09:58:52.473,2CF7F1C044300627,4097
2154,17.65,,2023-12-05 09:53:50.467,2CF7F1C044300627,4097
2155,17.56,,2023-12-05 09:49:07.037,2CF7F1C044300627,4097
2156,17.56,,2023-12-05 09:48:57.783,2CF7F1C044300627,4097
2157,17.48,,2023-12-05 09:43:49.243,2CF7F1C044300627,4097
2158,17.38,,2023-12-05 09:38:48.120,2CF7F1C044300627,4097
2159,17.31,,2023-12-05 09:33:40.473,2CF7F1C044300627,4097
2160,17.21,,2023-12-05 09:28:46.527,2CF7F1C044300627,4097
2161,17.13,,2023-12-05 09:23:48.207,2CF7F1C044300627,4097
2162,17.05,,2023-12-05 09:18:52.327,2CF7F1C044300627,4097
2163,16.98,,2023-12-05 09:14:03.007,2CF7F1C044300627,4097
2164,16.98,,2023-12-05 09:13:55.327,2CF7F1C044300627,4097
2165,16.89,,2023-12-05 09:09:01.763,2CF7F1C044300627,4097
2166,16.89,,2023-12-05 09:08:46.863,2CF7F1C044300627,4097
2167,16.82,,2023-12-05 09:04:01.727,2CF7F1C044300627,4097
2168,16.82,,2023-12-05 09:03:53.080,2CF7F1C044300627,4097
2169,16.73,,2023-12-05 08:58:55.557,2CF7F1C044300627,4097
2170,16.64,,2023-12-05 08:53:59.537,2CF7F1C044300627,4097
2171,16.56,,2023-12-05 08:48:49.677,2CF7F1C044300627,4097
2172,16.41,,2023-12-05 08:44:06.163,2CF7F1C044300627,4097
2173,16.41,,2023-12-05 08:43:49.040,2CF7F1C044300627,4097
2174,16.24,,2023-12-05 08:39:01.347,2CF7F1C044300627,4097
2175,16.24,,2023-12-05 08:38:53.040,2CF7F1C044300627,4097
2176,16.12,,2023-12-05 08:33:57.300,2CF7F1C044300627,4097
2177,16.04,,2023-12-05 08:28:59.447,2CF7F1C044300627,4097
2178,16.0,,2023-12-05 08:23:56.653,2CF7F1C044300627,4097
2179,16.02,,2023-12-05 08:19:03.690,2CF7F1C044300627,4097
2180,16.02,,2023-12-05 08:18:45.250,2CF7F1C044300627,4097
2181,15.98,,2023-12-05 08:14:01.873,2CF7F1C044300627,4097
2182,15.98,,2023-12-05 08:13:52.343,2CF7F1C044300627,4097
2183,15.92,,2023-12-05 08:09:06.507,2CF7F1C044300627,4097
