titulo,subtitulo,autor,texto,url,fecha,categoria
Blinken fracasa en su intento de arrancar a Israel un pacto para frenar la guerra,Los ataques contra la milicia chií acrecientan el riesgo de una invasión al Líbano mientras Hamás pide más armas para la «resistencia»,Pablo Medina,"Las operaciones quirúrgicas contra líderes de Hezbolá por parte de  Israel  continúan su curso mientras intenta acabar con el número uno de Hamás en  Gaza , Yahya Sinwar, y coquetea con una posible invasión terrestre del  Líbano .  Todo ello bajo la presión de los países occidentales, los árabes y el resto de la comunidad internacional para que detenga la guerra  a gran escala en la Franja para evitar más muertes civiles y que no se extienda la guerra a la región.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/10/blinken-fracasa-intento-relajar-campanas-israel-sobre-gaza-hezbola/0003_202401G10P19991.htm,10 Jan 2024,Gaza
El Gobierno negocia contra reloj con Junts para salvar sus tres decretos,El PP reitera su negativa a dar su apoyo a un Ejecutivo «intervenido»,Gonzalo Bareño,"Si la convalidación de los tres decretos presentados por el Gobierno se presentaba difícil, este martes  se complicó aún más con la exigencia  Junts  de que se pongan incentivos a las empresas que sacaron su sede de Cataluña durante el  procés  y se castigue fiscalmente a las que no regresen.  El Gobierno mantiene abiertas pese a todo las vías de negociación con Junts  para impedir que los decretos no sean convalidados por el Congreso , lo que entre otras cosas pone en peligro la llegada de  un paquete de 10.000 millones de euros de la Unión Europea.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/10/gobierno-negocia-contra-reloj-junts-salvar-tres-decretos/0003_202401G10P15991.htm,10 Jan 2024,Junts
El consumo se desploma en Argentina tras las primeras medidas económicas de Milei,"Si bien para algunos ciudadanos la devaluación del 54 % llevada adelante por el actual Gobierno es necesaria en aras de provocar una corrección de precios, muchos otros no ven un horizonte en el que los ingresos puedan alcanzar semejante subida de precios",Autor no encontrado,"El primer indicador económico del Gobierno de  Javier Milei , revela que el consumo se desploma en  Argentina . La Cámara de la Mediana Empresa indicó que las ventas minoristas «se derrumbaron» en el navideño diciembre, en el que todos esperaban un repunte.  Las ventas cayeron un 13,7 % en relación al mismo mes del año anterior , en todos los sectores, pero el que sufrió la mayor caída fue el de alimentos y bebidas, que se hundieron un 19,8 %.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/09/consumo-desploma-argentina-tras-primeras-medidas-economicas-milei/00031704834295137783196.htm,09 Jan 2024,Javier Milei
Televisores y electrodomésticos dan el salto a la inteligencia artificial,"Samsung presenta a Ballie, un robot rodante doméstico del tamaño de un balón",Autor no encontrado,"Si el 2023 fue el año en que la  inteligencia artificial  (IA) se popularizó, el 2024 arranca con la expansión de esta herramienta a todos los ámbitos tecnológicos. El uso de la IA para mejorar la imagen y el sonido de los dispositivos está entre los anuncios que protagonizan la  Feria de Electrónica de Consumo (CES) , que se celebra hasta el próximo viernes en  Las Vegas  (EE.UU.) y reúne al sector tecnológico internacional.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/10/televisores-electrodomesticos-dan-salto-inteligencia-artificial/0003_202401G10P45991.htm,11 Jan 2024,Inteligencia artificial
"El virus del Zika es eficaz para tratar, en ratones, un tipo de cáncer infantil","Ha mostrado resultados positivos contra el neuroblastoma, y los investigadores ven en este hallazgo una esperanza para nuevos tratamientos",Autor no encontrado,"El neuroblastoma es un  cáncer  infantil poco frecuente, frente al que el virus del  Zika  es  eficaz para reducir o eliminar ese tumor  en ratones, según ha demostrado un estudio, lo que sugiere que algún día podría servir como terapia para luchar contra algunos tumores.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/09/virus-zika-eficaz-tratar-ratones-tipo-cancer-infantil/00031704827765160631448.htm,10 Jan 2024,Zika
Verificadores de chollos: apps y webs para evitar que piques con falsas ofertas en las rebajas,"Acceder al histórico de precios de los productos siempre resulta útil, pero es altamente recomendado en tiempo de rebajas y de promesas de grandes descuentos",C. Rodríguez,"Cuesta de enero. Cuentas achuchadas tras los excesos navideños. Es tiempo de control de gastos. Y de   rebajas . Las ofertas más o menos espectaculares llaman poderosamente la atención en tiendas físicas y en mercados en internet. En webs y en aplicaciones, un precio con descuento siempre ejerce de formidable reclamo, y puede ser decisivo para hacer una compra rápida, cuando no apresurada. Sobre todo en aquellas plataformas que tienen almacenados nuestros datos de pago y direcciones de envío. Y que cuentan con mecanismos extremadamente ágiles, como el legendario 1-Clic de  Amazon , inventado en el siglo pasado, en el lejano 1997, cuando navegar por internet en España era algo primitivo y casi heroico.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/09/verificadores-chollos-apps-webs-evitar-piques-falsas-ofertas/00031704795902423830423.htm,11 Jan 2024,Rebajas
Localizados dos niños andando solos en una carretera de Elche tras un castigo de su madre,"Los menores se estaban portando mal y la progenitora paró el coche y les hizo abandonar el vehículo para darles un escarmiento, pero cuando regresó ya no se encontraban en el lugar",Autor no encontrado,"Una dotación de la Policía Local de Elche (Alicante) ha localizado, durante uno de sus desplazamientos, a  dos menores de seis y ocho años, que estaban caminando solos  por el arcén de una carretera por un castigo de su madre. La vía era de doble sentido y estaba poco iluminada.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/localizados-dos-ninos-andando-solos-carretera-elche-tras-castigo-madre/00031704708055419900821.htm,08 Jan 2024,Categoría no encontrada
«Oppenheimer» se impone a «Barbie» en unos Globos de Oro que despiden con honores a «Succession»,La francesa «Anatomía de una caída» se impone a «La sociedad de la nieve» y deja sin premio al español Juan Antonio Bayona,Autor no encontrado,"Oppenheimer  con cinco premios, fue la gran vencedora en la 81.ª edición de los  Globos de Oro  imponiéndose a la otra gran favorita,  Barbie , que solo se llevó dos de los nueve premios a los que estaba nominada. Entre las series la triunfadora fue  Succession , que se alzó con cuatro premios con su última temporada, y también brillaron  The Bear  en comedia y  Bronca  en miniseries.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/oppenheimer-impone-barbie-globos-oro-despiden-honores-succession/00031704694489623209251.htm,08 Jan 2024,Globos de Oro
Trabajo amenaza a la CEOE con subir más aún el salario mínimo si no hay acuerdo,El ministerio defiende el alza del 4 % sin ceder a las exigencias de los empresarios,Ana Balseiro,"Los  Reyes Magos  le han dejado a la  CEOE  un regalo inesperado en el Ministerio de Trabajo: el  ultimátum de que si no se suman al acuerdo del diálogo social para subir un 4 %  el  salario mínimo  interprofesional (SMI), el alza será todavía mayor. Así lo aseguró el  secretario de Estado de Empleo, Joaquín Pérez Rey,  antes de entrar en la primera reunión con empresarios y sindicatos tras el parón navideño. «Si no alcanzáramos un acuerdo en torno a la cifra del 4 %, si la patronal española no se alineara a suscribir un acuerdo con el Gobierno, naturalmente este se desvincula de esa cifra, buscará un acuerdo bipartito —como ya ha hecho en otras ocasiones— e intentará acordar con los sindicatos una subida del SMI que, obviamente,  no podrá estar ya en el 4 % . Estamos dispuestos, por tanto, a hacer una subida más ambiciosa», advirtió Pérez Rey.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/trabajoamenaza-ceoe-acepta-subir-4-salario-minimo-acordaran-incremento-mayor-sindicatos/00031704711845090587435.htm,12 Jan 2024,Salario mínimo
"Un año después del asalto de Brasilia: 66 presos, 30 condenados y muchas dudas","El posible papel del expresidente Jair Bolsonaro, que estaba en Estados Unidos el 8 de enero, es una incógnita",Autor no encontrado,"Un año después del  asalto a los tres poderes de Brasil , las causas judiciales avanzan rápido en la Corte Suprema con un balance parcial de 1.413 denunciados, 66 presos, 30 condenados y muchas  incógnitas  por resolver, entre ellas el  papel del expresidente Jair Bolsonaro .",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/ano-despues-asalto-brasilia-66-presos-30-condenados-dudas/00031704657354018493197.htm,08 Jan 2024,Jair Bolsonaro
Sebastián Villasante: «Lo que estamos viendo en Argentina es un experimento a cielo abierto»,El profesor del departamento de Economía Aplicada de la USC cree que Milei se está enfrentando a una prueba de resiliencia democrática,Andrés Rey,"Cuando habla del nuevo presidente de Argentina, Javier Milei,  Sebastián Villasante  no puede ocultar cierto asombro. Es profesor del departamento de Economía Aplicada de la USC, director del EqualSea Lab —financiado por el Consejo Europeo de Investigación— e investigador del Instituto Cretus, y desde hace mucho tiempo sigue muy de cerca la situación en el país sudamericano.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/sebastian-villasante-viendo-argentina-experimento-cielo-abierto/00031704643918739410905.htm,08 Jan 2024,Javier Milei
«El bótox es muy efectivo para mejorar el vaginismo o el dolor en las relaciones sexuales»,"Pablo Gabriel Giommarini está especializado en ginecoestética, una rama médica que trata de mejorar el aspecto y la función de la zona genital y el suelo pélvico",María Doallo,"El ginecólogo Pablo Gabriel Giommarini (Argentina, 1969) compagina su especialidad con la de  medicina estética , con lo que trata de ofrecer un servicio más completo a sus pacientes. Se mudó a España en el 2006 para entrar en el Hospital Virxe da Xunqueira de Cee y en el 2020 lo dejó para dedicarse a la  ginecoestética , una rama médica que abarca las mejoras funcionales y estéticas de la zona genital y del suelo pélvico. Trabaja en clínicas de distintos municipios de Galicia como Boiro o Vilagarcía de Arousa. En  Ourense  lo hace en el centro Fisio Alar.",https://www.lavozdeasturias.es/noticia/actualidad/2023/10/25/ginecoestetico/00031698244911648525232.htm,08 Jan 2024,Menopausia
La mayoría de comunidades se oponen a imponer mascarillas en centros de salud,El ministerio plantea la «autojustificación de las bajas de tres días» ante los picos de virus respiratorios,Autor no encontrado,"Tensa reunión la de este lunes entre la ministra de Sanidad y los responsables de salud autonómicos que, incapaces de ponerse de acuerdo,  retomarán el miércoles el debate  sobre obligar —o no— a los ciudadanos a utilizar  mascarilla en hospitales y centros de salud . En pleno pico de infecciones respiratorias, Mónica García convocó de forma extraordinaria a los consejeros del ramo para proponerles extender a todo el país la imposición del cubrebocas —de manera temporal y solo en determinados espacios—, una medida que ya han implementado en consultas y urgencias comunidades como  Valencia, Cataluña, Murcia y Aragón , que comenzó requiriendo la mascarilla solo a los sanitarios y que ahora la exige también a los pacientes y, en salas de espera, a los acompañantes.  Canarias y Asturias  empezarán a reclamarla desde este martes, esta última también en farmacias.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/acuerdo-sanidad-comunidades-imponer-mascarilla-centros-sanitarios/00031704702492730188373.htm,08 Jan 2024,Mónica García
El papa Francisco pide «la prohibición universal» de la gestación subrogada,"Carga también contra la «teoría de género» que, en su opinión, «es extremadamente peligrosa porque borra las diferencias en su pretensión de igualar a todos»",Autor no encontrado,"El  papa Francisco  calificó este lunes de «deplorable» la  gestación subrogada   e hizo un llamamiento «para que la comunidad internacional se comprometa a  prohibir universalmente esta práctica », en el tradicional discurso de comienzo de año ante el cuerpo diplomático acreditado ante la Santa Sede. «El camino hacia la paz exige  el respeto de la vida, de toda vida humana , empezando por la del niño no nacido en el seno materno, que no puede ser suprimida ni  convertirse en un producto comercial . En este sentido, considero deplorable la práctica de la llamada maternidad subrogada», manifestó. En su opinión, no solo «ofende gravemente la dignidad de la mujer y del niño», sino que «se basa en la  explotación de la situación de necesidad material de la madre ».",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/papa-francisco-pide-prohibicion-universal-gestacion-subrogada/00031704714002364631955.htm,08 Jan 2024,Papa Francisco
Fumar es más caro desde esta semana,En marcas como Camel o Winston el precio sube hasta 25 céntimos y en puros hasta cinco euros,Autor no encontrado,"Desde este fin de semana, fumar sale más caro , tras la publicación este sábado en el Boletín Oficial del Estado del nuevo listado de precios de diferentes productos de tabaco, como cigarritos, cigarros, puros o picadura de pipa. La medida forma parte de la  nueva estrategia fiscal  del Ministerio de Sanidad para combatir el consumo.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/fumar-caro-enero/00031704723308417722743.htm,08 Jan 2024,Ley Antitabaco
El chófer de la coca del caso de los ERE reconoce que utilizó dinero público para comprar droga,Confirma su declaración anterior y sostiene que llegó a gastar hasta 20.000 euros diarios de dinero fraudulento que destinaba junto al ya fallecido exdirector general de Trabajo andaluz en adquirir cocaína y pagar copas y regalos,Autor no encontrado,"Vivió a todo trapo durante años con grandes cantidades de dinero público utilizado fraudulentamente. Juan Francisco Trujillo, conocido como el  chófer de la coca , no lo negó en su comparecencia judicial en una de las piezas separadas del caso de los ERE, en la que  reconoció que usó parte de 900.000 euros de dinero público que recibió de su jefe  -el ya fallecido exdirector general de Trabajo de la Junta de Andalucía Javier Guerrero  en cocaína y copas . El conductor ha ratificado ante el tribunal que le juzga en la Audiencia de Sevilla las declaraciones que hizo en el 2011 y el 2012 ante la policía y la juez que comenzó la instrucción del caso ERE, Mercedes Alaya.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/chofer-coca-ere-reconoce-utilizo-dinero-publico-comprar-droga/00031704714873322794548.htm,20 Feb 2024,Categoría no encontrada
Junts mantiene su voto en contra de los decretos del Gobierno y ERC anuncia que los apoyará,El partido de Puigdemont sostiene que ponen en peligro la aplicación de la ley de amnistía y los republicanos dicen que «mejorarán la vida de las personas»,Autor no encontrado,"El portavoz de  Junts , Josep Rius,  ha anunciado que la formación mantendrá el miércoles su voto en contra de los reales decretos del Gobierno porque «agravan la infrafinanciación que ya sufre Cataluña, implican recortes de competencias de la Generalitat y  ponen en peligro la aplicación de la  ley de amnistía ». En rueda de prensa, ha pedido al Gobierno que retire los tres reales decretos del Gobierno y los vuelva a presentar una vez los haya negociado con Junts: «Un decreto por cada tema», ha reclamado. «En esta legislatura no funcionará el 'a cambio de nada'. El  PSOE  debe tener claro que Junts no ha firmado un acuerdo de legislatura. Solo habrá estabilidad si hay avances en los dos ejes: el ámbito nacional y el social», ha avisado.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/junts-mantiene-voto-contra-decretos-gobierno-erc-anuncia-apoyara/00031704717135690952196.htm,08 Jan 2024,Junts
La mujer que alertó de su rapto a un cartero en Jaén está detenida por tener droga en la casa,En la vivienda había 183 plantas de marihuana,Autor no encontrado,"La Policía Nacional  ha detenido en Jaén a la mujer  que alertó con una nota lanzada a un cartero de que estaba siendo retenida, junto a su hija de 7 años, por un hombre con el que mantenía relaciones esporádicas y al que siguen buscando los agentes. La detención de la mujer se ha producido tras  aparecer en su vivienda 183 plantas de marihuana .",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/mujer-alerto-rapto-cartero-jaen-detenida-tener-droga-casa/00031704718775385790174.htm,08 Jan 2024,Policía Nacional
Una anomalía energética compromete el primer aterrizaje privado en la Luna,"El cohete había despegado con éxito, pero un fallo en la orientación de los paneles solares podría hacer inviable que el módulo lunar aterrice en la superficie del satélite",R. Romar,"El despegue del cohete Vulcan Centaure desde Cabo Cañaveral en la mañana de este lunes había sido un éxito. Todo funcionaba a la perfección, pero  en apenas unas horas la situación ha cambiado de forma radical . Un fallo en la orientación de los paneles solares está comprometiendo la viabilidad de la primera misión privada de la historia a la superficie de la Luna, que suponía también el regreso de Estados Unidos al satélite después de más de 50 años.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/anomalia-energetica-compromete-primer-aterrizaje-privado-luna/00031704731110621511892.htm,09 Jan 2024,NASA
Élisabeth Borne dimite como primera ministra de Francia,"El ministro de Educación, Gabriel Attal, se postula como el principal candidato para sustituirla",Autor no encontrado,"Élisabeth Borne  presentó este lunes la dimisión como primera ministra francesa, según anunció el Elíseo, mientras que el actual titular de Educación, Gabriel Attal, aparece como favorito para su sucesión.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/elisabeth-borne-dimite-primera-ministra-francia/00031704734305622983134.htm,09 Jan 2024,Francia
El campo alemán vuelve a rebelarse contra el Gobierno de Scholz,"Los agricultores no ceden ante la oferta de que la eliminación del  subsidio de 21,48 céntimos por litro de diésel se haga de forma paulatina",Autor no encontrado,"El campo ha vuelto a poner contra las cuerdas a un Gobierno en Europa. Como ya ocurrió  en Países Bajos en el 2022  cuando  los agricultores  estuvieron a punto de paralizar el país, ahora son sus colegas alemanes los que se rebelan contra el Ejecutivo de coalición encabezado por  Olaf Scholz  en protesta por un recorte de ayudas —entre ellas las bonificaciones al diésel agrícola— que, según sus cálculos,  les supondría una carga adicional de unos 1.000 millones de euros al año . Y ya ayer, el primer día de una semana de protestas en el que bloqueron distintos puntos del país, se ganaron el favor de la población porque, como rezaba una de las pancartas que portaban,  «sin granjeros no hay comida, ni futuro».",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/campo-aleman-vuelve-rebelarse-contra-gobierno-scholz/00031704731152841419694.htm,08 Jan 2024,Categoría no encontrada
El Ministerio de Sanidad impone el uso de la mascarilla en los centros sanitarios,"Ante la falta de acuerdo de las comunidades, Mónica García recurre a la ley de cohesión para obligar a los gobiernos autonómicos a adoptar la medida",Autor no encontrado,El Ministerio de Sanidad impondrá el próximo miércoles el  uso obligatorio de la mascarilla en centros sanitarios en toda España  mediante una declaración de actuaciones coordinadas para igualar la protección frente a los virus respiratorios de todos los ciudadanos y amparar jurídicamente a las comunidades que ya la han implantado.,https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/ministerio-sanidad-impone-uso-mascarilla-centros-sanitarios/00031704743494043877938.htm,09 Jan 2024,Ministerio de Sanidad
El ultra neerlandés Wilders retira tres proyectos antiislámicos para intentar formar Gobierno,El Consejo de Estado había calificado este proyecto de ley como contrario a «los principios esenciales del Estado constitucional democrático»,Autor no encontrado,"El líder ultraderechista neerlandés Geert Wilders retiró ayer sus tres proyectos de ley más polémicos para tratar de sumar apoyos en sus esfuerzos para conformar una coalición de Gobierno en los  Países Bajos .  Las tres normas de carácter antiislámico que había enviado al Parlamento incluyen una propuesta para prohibir todas las expresiones musulmanas , lo que supone penar con cárcel la posesión de un Corán y la asistencia a la mezquita o las escuelas islámicas, para lo que tampoco tenía una mayoría parlamentaria a favor.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/ultra-neerlandes-wilders-retira-tres-proyectos-antiislamicos-intentar-formar-gobierno/00031704745721604368982.htm,08 Jan 2024,Países Bajos
Los Mossos investigan la muerte de un padre y dos hijos en Barcelona tras una fuga de gas,Los agentes estudian si se trata de un caso de violencia vicaria,Autor no encontrado,"Un hombre y dos niños aparecieron este lunes muertos, en un piso de Barcelona, en el que podría ser un nuevo caso de violencia vicaria.  Las víctimas son el padre y sus dos hijos, de 7 y 10 años . Fueron los bomberos de la Generalitat y los agentes de los Mossos d'Esquadra los que encontraron los tres cadáveres. Cuando irrumpieron en el apartamento ya habían fallecido.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/mossos-investigan-muerte-hombre-dos-menores-distrito-horta-barcelona/00031704740924331144435.htm,09 Jan 2024,Barcelona
Izquierda Unida disputará a Íñigo Errejón la portavocía de Sumar tras la renuncia de Marta Lois,"Enrique Santiago, portavoz de IU en el Congreso, aseguró que su partido «aspira a todo» en la Cámara Baja.",Autor no encontrado,"La marcha de Podemos al Grupo Mixto, incumpliendo el acuerdo con  Sumar , y la elección de  Marta Lois  como candidata para las elecciones gallegas situaron al líder de Más País, formación escindida de Podemos, Íñigo Errejón, en lo alto de la escalera para desempeñar la portavocía del grupo de Yolanda Díaz.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/izquierda-unida-disputara-inigo-errejon-portavocia-sumar-tras-renuncia-marta-lois/00031704740424648909918.htm,08 Jan 2024,Íñigo Errejón
Isaac Marcet: «Los influencers son una tragedia para la información»,"En su día creó un medio para jóvenes usando las redes sociales de las que renegaba y en las que nunca tuvo perfil. Toda su experiencia, dentro y fuera de PlayGround, se refleja en su nueva obra, donde pone patas arriba lo que conocemos como «futuro»",Candela Montero Río,"Dice que siempre sospechó de las redes sociales y, sin embargo, fue pionero en la comunicación a través de internet cuando fundó PlayGround, medio que dirigió hasta el 2022.  Isaac Marcet  (Barcelona, 1981) es también creador del pódcast Generación Futuro y autor de  La historia del futuro , en donde cuestiona todo lo que creemos saber acerca del paso del tiempo. Pero, sobre todo, es un hombre al que no le da miedo significarse en sus respuestas.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/influencers-tragedia-informacion/0003_202401SY6P36991.htm,09 Jan 2024,Categoría no encontrada
Manifestantes bloquean la Knéset para pedir la dimisión de Netanyahu,Estados Unidos y la UE negocian con los países árabes para frenar la guerra,Autor no encontrado,"Docenas de manifestantes tomaron parte la mañana de ayer en una protesta ante el Parlamento de Israel (Knéset) en Jerusalén, donde exigieron  la renuncia de la coalición de gobierno de Benjamín Netanyahu  y la convocatoria de elecciones, mientras la tensión sigue alta en el país en medio de la guerra en Gaza.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/08/manifestantes-bloquean-kneset-pedir-dimision-netanyahu/00031704747139231624829.htm,08 Jan 2024,Israel
Lula llama a defender la democracia un año después de la intentona golpista,Inicia su segundo año de presidencia centrado en garantizar la gobernabilidad,Autor no encontrado,"Brasil  celebró ayer un acto en defensa de la democracia que supone, también, el pistoletazo de salida al segundo año de mandato de  Lula da Silva  después de un primer tramo en el que  el desempeño económico ha sonreído al líder progresista, en medio de su pugna por obtener gobernabilidad en un Congreso dominado por el centro y la derecha . La cita tuvo lugar doce meses después del asalto a la sede de los tres poderes por parte de seguidores acérrimos del expresidente  Jair Bolsonaro , que reclamaban una intervención militar contra el nuevo Gobierno progresista.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/09/lula-llama-defender-democracia-ano-despues-intentona-golpista/0003_202401G9P20991.htm,09 Jan 2024,Brasil
Israel mata a un alto oficial de Hezbolá y enfría las opciones de paz en la región,Estados Unidos y la UE negocian con los países árabes para frenar la guerra,Pablo Medina,"Las operaciones selectivas de Tel Aviv contra los líderes de Hamás y Hezbolá en el  Líbano  continúan su estela de éxitos a la vez que elevan el riesgo de una guerra abierta entre  Israel  y el país árabe. Ayer,  funcionarios de la Administración de Beirut confirmaron la muerte del «comandante [de Radwan, la unidad de élite de Hezbolá] Wissam Hassán Tawil» , apodado Al Hajj Jawad, en un ataque con un dron por parte de las fuerzas de Tel Aviv. Una operación que bien podría agitar aún más el avispero bélico en la región mientras los países árabes, la UE y EE.UU. buscan una salida para frenar las hostilidades en  Gaza  y el Líbano y preparar la creación de un Estado palestino.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/09/israel-mata-alto-oficial-hezbola-enfria-opciones-paz-region/0003_202401G9P17991.htm,09 Jan 2024,Gaza
"Miles de manifestantes piden justicia en Brasil, en el aniversario del intento de golpe de Estado",Las concentraciones multitudinarias en defensa de la democracia se han producido en 13 ciudades del país sudamericano,Autor no encontrado,"Miles de personas se concentraron este lunes en diversas ciudades de  Brasil  para apoyar la  defensa a la democracia  en el país, un año después de la asonada realizada a los  tres poderes por extremistas de la ultraderecha  que intentaron derrocar el Gobierno de Luiz Inácio  Lula da Silva .",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/09/miles-manifestantes-piden-justicia-brasil-aniversario-intento-golpe-estado/00031704782641722389648.htm,09 Jan 2024,Brasil
"Mario Alonso Puig: «Confundimos absolutamente el placer con la felicidad, y se parecen como el oro y la pirita de cobre»","«No tenemos en cuenta la inteligencia que existe en nuestro aparato digestivo, en nuestro corazón, en nuestros músculos y en nuestras células», advierte el  prestigioso médico y autor, que ha visitado Galicia",Ana Abelenda,"En su día se preguntó qué relación puede tener la personalidad con las tripas y le llamaron excéntrico . Hoy sus reflexiones golpean la boca del estómago, miran al centro de ese malestar común en quienes «lo tenemos todo».  «No estamos a la altura de lo que somos, nos comportamos desde pequeños de acuerdo con aquello que nos han contado que somos» . Es una conclusión de la que no duda el cirujano y experto en liderazgo y comunicación  Mario Alonso Puig, autor de  El camino del despertar .  De abrir los ojos depende buena parte de nuestro bienestar, estado al que si ponemos luces de neón podemos llamar felicidad. «No hay un solo ser humano que no lleve consigo sus heridas», escribe quien  nos enseña a pensarnos con el cuerpo , a descubrir  en qué consiste el arte de la presencia . Mario Alonso Puig ha visitado Galicia a finales del 2023. Sus palabras no caducan; germinan dentro. «Yo invitaría, de partida, a todo el mundo a hacerse una pregunta: ¿qué hace que tengamos tanta sensación de insatisfacción? Cuando hace frío, tendría que hacer calor. Cuando hace calor, tendría que hacer frío...  Qué pocas veces estamos celebrando la vida, celebrando ver, poder comer, poder oír, tener amigos, tener un techo. Son cosas que nos parecen básicas  y uno solo cae en la cuenta de lo que significan cuando va a sitios en los que ve que la gente no tiene esas cosas y, sin embargo, expresa un nivel de alegría e ilusión que a nosotros nos cuesta... Se trata de despertar a una realidad más profunda para entender por qué nos hacemos la vida tan difícil unos a otros. No es que seamos malos, ni que tengamos algo torcido en nuestro interior...», comienza Mario Alonso Puig.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/tenemos-cuenta-inteligencia-cuerpo-corazon-aparato-digestivo/0003_202401SY6P8991.htm,08 Jan 2024,Categoría no encontrada
El último español preso en Cuba: un vecino de Trives 18 años encarcelado,Las gestiones de Adolfo Suárez con Fidel Castro hace 45 años consiguieron su liberación,Autor no encontrado,"«Momentáneamente tengo que reencontrar mi salud. No estoy en condiciones de trabajar. Iré al médico y cuando me ponga bien, deseo trabajar y ayudar a construir el país». Con esta reflexión finalizaba la larga conversación que  Odilo Alonso Fernández , de  Trives , mantenía con J. A. Fernández, corresponsal de La Voz de Galicia. El contenido del encuentro aparecía publicado el día  5 de enero de 1979 , hace ahora 45 años, en dos páginas del periódico.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/ultimo-espanol-preso-cuba-era-trives-regresaba-casa-ano-1979/0003_202401O7C2992.htm,07 Jan 2024,Cuba
"Gina Hope Rinehart, la reina australiana de la minería","Gina Hope Rinehart, mayor fortuna de su país, tiene puestos sus ojos en el litio, material clave para la industria del futuro",MERCEDES MORA,"Lo que se dice de armas tomar. Así es Georgina,  Gina, Hope Rinehart , de soltera Hancock (Perth, Australia, 1954). Para empezar, consiguió levantar ella solita, y convertirla en todo un titán, la maltrecha compañía minera que heredó de su padre,  Hancock Prospecting . Y tanto ha bregado, que ha acabado convirtiéndose en la mayor fortuna del país. Seguidora de Trump y negacionista del cambio climático, tiene ahora puestos sus ojos —para seguir llenando la cartera, se entiende— en un mineral clave para las baterías de los coches eléctricos y la transición energética. Crítica a más no poder, como no podía ser de otra manera, con las políticas ambientales y las demandas ecologistas, es partidaria —solo faltaría— de que se exploten más minas.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/minera/0003_202401SM7P2991.htm,07 Jan 2024,Australia
Feijoo se lanza a por el votante de Vox,El año 2024 comienza en un ambiente de máxima crispación política,Gonzalo Bareño,"La semana (y el año) comenzó en medio de la máxima crispación política, con la celebración en Nochevieja ante la sede nacional del PSOE en la calle Ferraz de una piñata en la que el objeto a apalear era una muñeco que representaba a Pedro Sánchez. Los responsables de estos hechos colgaron del cuello el monigote y se dedicaron a apalearlo en medio de insultos al presidente del Gobierno y también al alcalde de Madrid, José Luis Martínez-Almeida. En este último caso, por el hecho de que la policía impidió el paso a las inmediaciones de la sede socialista de Ferraz de un camión con material con el que los organizadores pretendían hacer un montaje para celebrar las campanadas. El PSOE consideró que se trataba de un delito de odio, a pesar de que fuentes jurídicas aseguran a La Voz que los hechos no encajan en ese tipo delictivo porque este debe cometerse sobre colectivos especialmente vulnerables.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/feijoo-lanza-votante-vox/00031704579206258166901.htm,07 Jan 2024,Alberto Núñez Feijoo
